text,label
Perfect for our rotary toothbrush. Tastes great and gentle on the enamel.,human
"For Christmas, I bought nine grandchildren a [[ASIN:B0007UO4V4 Big Tex Pistol]]. It's cast metal, realistic toy revolver. It appears sturdy, but it breaks like a shotgun, and if a kid ""breaks"" it a lot, it eventually won't stay fastened. Since I didn't want to spend upwards of $50 or $60 on replica guns for preteen kids, I found this gun to be an excellent step up. It is heavy plastic with a revolving cylinder. It is single action and will only fire if the hammer is cocked. My 3-year-old grandsons can accomplish this. The gun I received has a handle that looks like a modern .357 or .44 revolver - not like the handle pictured. Although the gun looks modern, it has a thumb release door to allow one cylinder bore at a time for loading - like an old single action cowboy gun. I bought [[ASIN:B004CWFV42 BlackHawk Hip Hip Holster Right Hand Black 5 3 5 Barrel SA Revolver Nylon 73NH12BK-R]] to go with it. My 3-year-old and 4-year-old grandson love this gun. (My son ""lost"" the soft rubber ammo because of their age.)",human
thanks works good,human
"$40 for 160-sheets of &#34;waste&#34; paper. Before you order this, just think for a minute...Everytime you go to grab 1-sheet to wipe-up some mess or to dry your hands, it's going to cost you a quarter. If it's a big mess and 'God forbid' you need to use 4-sheets, that's a buck. My question is: Is it worth it? Is it worth the expense of &#34;temporarily&#34; having a colored towel on the counter, only to end up in your &#34;waste&#34; can? I don't think so...To me, that's just a &#34;waste&#34;. But, then again...I'm not a &#34;wasteful&#34; or wealthy person.",human
I use these as water buckets for ducklings that are a little older.  They aren't as tall as a regular bucket and make it easy for them to access.,human
Perfect for my secret Santa gift!There’s a lot more in here than I thought so I guess I find need 3 packages even though I used them all. This one has extra little things too besides dicks. It’s got little stars and heart among all the dicks.,human
"Being gifted with very straight, blonde lashes, I've found it necessary to curl them so they show up at all.  I've used the regular CG curler, various super-cheap brands, and also the Shu Uemura one that is generally accepted as the greatest thing to ever happen to eyelashes.  (Don't get me wrong, it really is good.)  But this one is better.  I loooooove this eyelash curler for it's ease of use, long-lasting curl, softness and best of all, NO EYELID PINCHING.  Highly recommended.",human
Love these glasses...perfectly clear view in sun or clouds.,human
"Cheap, doesn’t get as hot as a regular flatiron, the “comb” is worthless. I have a short pixie and had high hopes for this. I normally don’t return Amazon stuff, but this thing was a joke and it just pissed me off before work. I can’t imagine this would straighten a course beard.",human
"This is CLASSIC formula. I have rusty water, which leaves stains. I use the works that clears my rust stains on contact. Some scrubbing is needed, but I see a difference immediately. With THIS formula, there is no difference, even after scrubbing. I was quite disappointed.",human
"Have taken this for about 2 years.  When I ran out of it,I noticed the huge amount of muscle pain & lack of energyafter 3 days.  So now I order it online for less cost thanmy local apothecary.  Now much of my pain fromfibromyalgia & some of the fatigue caused by thisdisease is gone.",human
